Date,predicted_value,actual_value
2019-01-09,90.84529113769531,102.32981872558594
2019-01-10,92.20601654052734,98.66983795166016
2019-01-11,93.38703918457031,105.48118591308594
2019-01-14,95.57158660888672,104.19470977783205
2019-01-15,97.33338165283203,104.13487243652344
2019-01-16,98.3541488647461,104.2645263671875
2019-01-17,99.58873748779297,107.26629638671876
2019-01-18,100.19038391113281,109.879150390625
2019-01-22,101.77149963378906,104.76315307617188
2019-01-23,102.45944213867188,103.91547393798828
2019-01-24,102.79034423828125,105.7005844116211
2019-01-25,103.61195373535156,108.07408905029295
2019-01-28,103.20108795166016,108.15386962890624
2019-01-29,104.09656524658203,107.95442199707031
2019-01-30,103.74866485595703,110.04867553710938
2019-01-31,104.69261169433594,108.81207275390624
2019-02-01,104.81449127197266,108.4630355834961
2019-02-04,106.4169921875,108.61262512207031
2019-02-05,106.66765594482422,111.50469970703124
2019-02-06,107.1470718383789,111.96344757080078
2019-02-07,107.87964630126953,110.8963623046875
2019-02-08,107.8602523803711,110.58721160888672
2019-02-11,107.83659362792969,112.4720458984375
2019-02-12,108.11920166015625,114.01781463623048
2019-02-13,108.37877655029297,112.22274017333984
2019-02-14,108.70782470703125,112.08312225341795
2019-02-15,109.28903198242188,112.59172821044922
2019-02-19,109.8685073852539,112.41221618652344
2019-02-20,110.57272338867188,113.74855041503906
2019-02-21,110.43866729736328,114.78571319580078
2019-02-22,110.72994995117188,117.29883575439452
2019-02-25,110.47834777832031,115.50374603271484
2019-02-26,111.12601470947266,115.4040298461914
2019-02-27,111.46908569335938,116.03050994873048
2019-02-28,113.23249053955078,114.56404113769531
2019-03-01,114.28277587890625,114.84336853027344
2019-03-04,114.19395446777344,111.83062744140624
2019-03-05,113.8406982421875,110.96271514892578
2019-03-06,113.0787353515625,109.83543395996094
2019-03-07,112.8973617553711,109.99505615234376
2019-03-08,111.6515121459961,110.01499938964844
2019-03-11,110.24214935302734,111.72088623046876
2019-03-12,108.60063171386719,111.7607879638672
2019-03-13,107.75945281982422,112.84818267822266
2019-03-14,107.9979248046875,112.44913482666016
2019-03-15,108.571044921875,110.24445343017578
2019-03-18,109.21476745605469,111.18218994140624
2019-03-19,109.94943237304688,109.80551147460938
2019-03-20,109.8984375,106.8326644897461
2019-03-21,109.62457275390625,108.42881774902344
2019-03-22,109.1788101196289,106.95238494873048
2019-03-25,108.1859359741211,108.92761993408205
2019-03-26,106.53715515136719,109.83543395996094
2019-03-27,106.15995025634766,110.62353515625
2019-03-28,105.09033966064453,126.95419311523438
2019-03-29,105.2022476196289,121.6569595336914
2019-04-01,107.27019500732422,124.72955322265624
2019-04-02,110.03150177001953,123.90154266357422
2019-04-03,115.09224700927734,124.18087768554688
2019-04-04,116.64228057861328,128.18124389648438
2019-04-05,119.3405532836914,126.95419311523438
2019-04-08,118.22432708740234,127.09386444091795
2019-04-09,119.0531234741211,126.29578399658205
2019-04-10,120.55271911621094,127.02404022216795
2019-04-11,121.8352279663086,126.60504150390624
2019-04-12,122.11589050292969,128.83966064453122
2019-04-15,122.3874282836914,128.43063354492188
2019-04-16,122.45584869384766,129.63774108886722
2019-04-17,122.65592193603516,132.01200866699222
2019-04-18,123.69142150878906,131.88232421875
2019-04-22,123.6932144165039,130.61537170410156
2019-04-23,124.00163269042969,131.8125
2019-04-24,124.74158477783203,132.39109802246094
2019-04-25,124.64900970458984,129.71754455566406
2019-04-26,124.82404327392578,130.70516967773438
2019-04-29,124.35602569580078,130.32608032226562
2019-04-30,124.24835968017578,128.6800537109375
2019-05-01,123.5863265991211,128.01165771484378
2019-05-02,123.39189147949219,127.54277801513672
2019-05-03,123.47853088378906,126.8743896484375
2019-05-06,122.30663299560547,123.68209075927734
2019-05-07,122.01282501220703,121.52726745605469
2019-05-08,120.68376159667969,121.148193359375
2019-05-09,120.16791534423828,120.3600845336914
2019-05-10,118.41468811035156,119.10311126708984
2019-05-13,117.44200134277344,112.22966766357422
2019-05-14,115.77410125732422,112.09999084472656
2019-05-15,114.5409164428711,110.66343688964844
2019-05-16,113.2034683227539,110.13471221923828
2019-05-17,110.30607604980469,108.44876098632812
2019-05-20,109.11663055419922,105.80514526367188
2019-05-21,107.25621032714844,108.29803466796876
2019-05-22,106.29898071289062,109.34588623046876
2019-05-23,104.68781280517578,107.07054901123048
2019-05-24,103.92166137695312,106.74121856689452
2019-05-28,103.1082534790039,105.6833953857422
2019-05-29,102.200927734375,99.0469970703125
2019-05-30,101.66963958740234,84.31717681884766
2019-05-31,102.0204849243164,85.0157470703125
2019-06-03,99.38956451416016,87.54058074951172
2019-06-04,95.78103637695312,90.86376190185548
2019-06-05,90.4441909790039,89.07742309570312
2019-06-06,87.00989532470703,87.70024871826172
2019-06-07,85.90044403076172,88.18924713134766
2019-06-10,86.3513412475586,89.58638763427734
2019-06-11,86.976806640625,88.51856994628906
2019-06-12,87.74403381347656,87.1214370727539
2019-06-13,87.97674560546875,89.58638763427734
2019-06-14,87.9066162109375,87.86990356445312
2019-06-17,87.77152252197266,88.13934326171875
2019-06-18,87.75814056396484,89.45664978027344
2019-06-19,87.64350891113281,87.69026947021484
2019-06-20,87.55825805664062,90.24503326416016
2019-06-21,88.46349334716797,93.06925201416016
2019-06-24,88.5672836303711,92.44053649902344
2019-06-25,88.25444793701172,91.103271484375
2019-06-26,88.80467987060547,93.3686294555664
2019-06-27,88.9223861694336,93.08920288085938
2019-06-28,89.75177764892578,94.44642639160156
2019-07-01,90.1616439819336,95.06514739990234
2019-07-02,90.74939727783203,93.52831268310548
2019-07-03,91.42048645019531,93.46843719482422
2019-07-05,92.37850952148438,92.63014221191406
2019-07-08,92.6334457397461,91.71202087402344
2019-07-09,92.35401916503906,89.88577270507812
2019-07-10,93.01203918457031,87.29109191894531
2019-07-11,92.09032440185547,88.05950927734375
2019-07-12,91.11720275878906,89.00757598876953
2019-07-15,90.3884048461914,90.29493713378906
2019-07-16,89.26526641845703,92.31079864501952
2019-07-17,88.13880920410156,89.38678741455078
2019-07-18,88.01216888427734,87.69026947021484
2019-07-19,87.87969207763672,88.06948852539062
2019-07-22,88.8373031616211,86.50270080566406
2019-07-23,88.81836700439453,87.8798828125
2019-07-24,89.00010681152344,89.02753448486328
2019-07-25,88.44371795654297,89.19718170166016
2019-07-26,88.410400390625,89.12732696533203
2019-07-29,88.67349243164062,88.89779663085938
2019-07-30,88.84132385253906,88.89779663085938
2019-07-31,89.18827056884766,88.73812103271484
2019-08-01,89.86882019042969,82.63064575195312
2019-08-02,90.17701721191406,80.33534240722656
2019-08-05,88.76301574707031,76.44332122802734
