Date,predicted_value,actual_value
2019-01-09,140.68260192871094,141.6886749267578
2019-01-10,143.0347900390625,141.13479614257812
2019-01-11,145.38433837890625,138.21958923339844
2019-01-14,145.94613647460938,138.85121154785156
2019-01-15,144.47833251953125,138.98724365234378
2019-01-16,143.51856994628906,139.48281860351562
2019-01-17,144.5314483642578,139.22047424316406
2019-01-18,145.0391082763672,140.8043975830078
2019-01-22,144.37417602539062,136.02345275878906
2019-01-23,145.36697387695312,133.53582763671878
2019-01-24,142.7045135498047,134.40065002441406
2019-01-25,139.13137817382812,136.26637268066406
2019-01-28,139.397216796875,135.76109313964844
2019-01-29,141.822509765625,136.23724365234378
2019-01-30,141.05551147460938,137.51023864746094
2019-01-31,141.21603393554688,138.29734802246094
2019-02-01,142.3909454345703,138.96781921386722
2019-02-04,142.92539978027344,140.48373413085938
2019-02-05,143.55052185058594,139.53141784667972
2019-02-06,143.92518615722656,137.78230285644528
2019-02-07,143.8164520263672,132.92361450195312
2019-02-08,142.9936981201172,131.87416076660156
2019-02-11,139.40716552734375,133.75930786132812
2019-02-12,136.57345581054688,137.39360046386722
2019-02-13,137.9259033203125,141.82472229003906
2019-02-14,140.91409301757812,139.03584289550778
2019-02-15,143.2040557861328,141.24168395996094
2019-02-19,142.46726989746094,141.44573974609375
2019-02-20,144.57330322265625,137.28671264648438
2019-02-21,146.00863647460938,132.30169677734378
2019-02-22,144.02769470214844,138.11270141601562
2019-02-25,139.4540252685547,138.89006042480472
2019-02-26,139.96897888183594,138.72488403320312
2019-02-27,142.11460876464844,137.56851196289062
2019-02-28,142.26756286621094,136.96603393554688
2019-03-01,142.3486785888672,140.37684631347656
2019-03-04,141.55291748046875,139.97840881347656
2019-03-05,142.55398559570312,138.33619689941406
2019-03-06,144.10752868652344,134.82823181152344
2019-03-07,143.13665771484375,132.4669189453125
2019-03-08,140.00367736816406,126.67536926269531
2019-03-11,137.88404846191406,128.69657897949222
2019-03-12,134.12246704101562,131.21336364746094
2019-03-13,132.97366333007812,131.84498596191406
2019-03-14,134.91688537597656,132.5155029296875
2019-03-15,136.0386962890625,131.83526611328122
2019-03-18,135.78050231933594,134.66302490234378
2019-03-19,135.57839965820312,134.30351257324222
2019-03-20,137.63206481933594,140.357421875
2019-03-21,139.45742797851562,141.4748992919922
2019-03-22,141.42098999023438,136.58706665039062
2019-03-25,144.025390625,135.974853515625
2019-03-26,142.42990112304688,139.026123046875
2019-03-27,140.34288024902344,142.9907989501953
2019-03-28,143.25033569335938,148.9118194580078
2019-03-29,145.43643188476562,148.2982940673828
2019-04-01,147.95172119140625,147.04205322265625
2019-04-02,150.7036895751953,144.3054962158203
2019-04-03,152.30589294433594,142.24095153808594
2019-04-04,151.46237182617188,143.66278076171875
2019-04-05,149.0531768798828,146.74012756347656
2019-04-08,148.3506622314453,147.7626953125
2019-04-09,149.80535888671875,145.04562377929688
2019-04-10,151.24887084960938,146.55511474609375
2019-04-11,149.0784454345703,146.97386169433594
2019-04-12,148.25033569335938,163.9188995361328
2019-04-15,149.1849822998047,163.3540802001953
2019-04-16,156.28977966308594,166.76255798339844
2019-04-17,161.00222778320312,168.4765167236328
2019-04-18,163.4807586669922,170.48268127441406
2019-04-22,166.2259979248047,171.2909698486328
2019-04-23,168.98191833496094,171.12539672851562
2019-04-24,170.82032775878906,167.86300659179688
2019-04-25,172.35476684570312,163.6169891357422
2019-04-26,172.9938507080078,160.6272735595703
2019-04-29,172.0530242919922,161.4160919189453
2019-04-30,168.93052673339844,162.1075439453125
2019-05-01,165.71897888183594,153.84925842285156
2019-05-02,164.7924346923828,149.45718383789062
2019-05-03,161.98342895507812,152.0086669921875
2019-05-06,155.66400146484375,152.2034454345703
2019-05-07,154.89849853515625,144.1009979248047
2019-05-08,155.4307098388672,149.7493438720703
2019-05-09,152.18722534179688,149.38900756835938
2019-05-10,151.6012420654297,147.6847686767578
2019-05-13,152.92803955078125,143.37060546875
2019-05-14,152.93240356445312,146.4187774658203
2019-05-15,150.4716033935547,147.52896118164062
2019-05-16,150.22149658203125,151.03482055664062
2019-05-17,151.4272918701172,150.23626708984375
2019-05-20,153.26486206054688,150.17784118652344
2019-05-21,153.62469482421875,153.78109741210938
2019-05-22,153.47508239746094,149.14553833007812
2019-05-23,155.779296875,141.7734832763672
2019-05-24,155.64854431152344,143.1563720703125
2019-05-28,148.80917358398438,144.03282165527344
2019-05-29,145.99195861816406,142.757080078125
2019-05-30,147.7499542236328,140.65354919433594
2019-05-31,146.51905822753906,138.24815368652344
2019-06-03,144.5890350341797,138.88113403320312
2019-06-04,142.71278381347656,140.83859252929688
2019-06-05,142.57171630859375,137.8001708984375
2019-06-06,144.6029510498047,140.23478698730472
2019-06-07,143.4388885498047,141.18917846679688
2019-06-10,142.4515838623047,140.94570922851562
2019-06-11,144.03720092773438,142.30909729003906
2019-06-12,145.18898010253906,137.62489318847656
2019-06-13,145.49681091308594,139.50439453125
2019-06-14,143.8374481201172,137.87808227539062
2019-06-17,143.82582092285156,140.82882690429688
2019-06-18,143.16168212890625,145.87339782714844
2019-06-19,142.745361328125,144.5587158203125
2019-06-20,146.44395446777344,150.304443359375
2019-06-21,148.1912384033203,151.15171813964844
2019-06-24,150.26931762695312,147.32443237304688
2019-06-25,153.08621215820312,144.3152618408203
2019-06-26,152.69541931152344,147.28549194335938
2019-06-27,150.00799560546875,146.86672973632812
2019-06-28,150.8923797607422,149.83700561523438
2019-07-01,152.00424194335938,147.32443237304688
2019-07-02,152.51393127441406,140.72172546386722
2019-07-03,153.48626708984375,141.74429321289062
2019-07-05,150.04244995117188,142.6889190673828
2019-07-08,147.08607482910156,141.9877471923828
2019-07-09,148.1209259033203,139.61154174804688
2019-07-10,148.3843994140625,142.76683044433594
2019-07-11,146.514404296875,141.07229614257812
2019-07-12,146.99147033691406,140.5172119140625
2019-07-15,148.02801513671875,137.0113525390625
2019-07-16,147.76087951660156,136.39781188964844
2019-07-17,145.87008666992188,132.77510070800778
2019-07-18,144.40394592285156,132.54136657714844
2019-07-19,141.77027893066406,134.45985412597656
2019-07-22,139.21722412109375,134.61566162109378
2019-07-23,139.63368225097656,136.3101806640625
2019-07-24,140.47442626953125,135.98881530761722
2019-07-25,141.02894592285156,132.3563232421875
2019-07-26,141.59503173828125,132.13232421875
2019-07-29,139.55287170410156,130.06777954101562
2019-07-30,137.57962036132812,134.28456115722656
2019-07-31,136.74082946777344,134.43063354492188
2019-08-01,137.97561645507812,124.22466278076172
2019-08-02,139.19212341308594,123.94224548339844
2019-08-05,131.8499755859375,118.65422821044922
2019-08-06,126.65536499023438,117.08631896972656
2019-08-07,123.82916259765625,118.93663024902344
2019-08-08,122.93965148925781,123.46505737304688
2019-08-09,122.1270751953125,122.87100219726562
2019-08-12,125.98461151123047,123.43585205078124
2019-08-13,127.51876831054688,125.00374603271484
2019-08-14,125.73800659179688,119.51122283935548
2019-08-15,126.7580337524414,119.79364013671876
2019-08-16,124.45396423339844,121.35179901123048
2019-08-19,122.0272216796875,124.8674087524414
2019-08-20,124.52214050292969,123.28975677490234
2019-08-21,128.4795684814453,123.62088012695312
2019-08-22,127.49059295654297,122.77362823486328
2019-08-23,126.87724304199219,117.4953384399414
2019-08-26,126.72048950195312,117.10579681396484
2019-08-27,122.42298889160156,114.93409729003906
2019-08-28,120.66812133789062,117.63166809082031
2019-08-29,120.50238037109375,120.1344757080078
2019-08-30,120.89140319824219,120.19290924072266
2019-09-03,123.63450622558594,119.25801849365234
2019-09-04,124.35289764404297,120.93304443359376
2019-09-05,120.55721282958984,125.17903137207031
2019-09-06,122.61575317382812,125.50039672851562
2019-09-09,127.12196350097656,128.54856872558594
2019-09-10,127.35161590576172,131.22666931152344
2019-09-11,129.7441864013672,129.92170715332028
2019-09-12,133.75323486328125,126.94171905517578
2019-09-13,135.04896545410156,131.88888549804688
2019-09-16,131.8152618408203,140.46853637695312
2019-09-17,132.2661895751953,135.37528991699222
2019-09-18,138.73741149902344,134.16770935058594
2019-09-19,139.3759307861328,132.37579345703122
2019-09-20,136.21115112304688,130.82737731933594
2019-09-23,136.14212036132812,130.25279235839844
2019-09-24,135.55226135253906,127.4091567993164
2019-09-25,133.75430297851562,124.80896759033205
2019-09-26,132.16043090820312,123.47020721435548
2019-09-27,130.1646728515625,123.44087982177734
2019-09-30,126.87151336669922,122.9034194946289
2019-10-01,126.34281158447266,118.95550537109376
2019-10-02,126.62786865234375,118.22260284423828
2019-10-03,124.1163330078125,121.84803771972656
2019-10-04,120.21931457519531,122.5907211303711
2019-10-07,120.94561004638672,121.70145416259766
2019-10-08,123.85430145263672,120.64606475830078
2019-10-09,123.68567657470703,123.62655639648438
2019-10-10,120.37651062011719,126.40184020996094
2019-10-11,121.55943298339844,129.48980712890622
2019-10-14,125.19955444335938,126.92951965332031
2019-10-15,128.45401000976562,127.43767547607422
2019-10-16,127.27124786376953,125.4832534790039
2019-10-17,126.80323028564453,124.7894287109375
2019-10-18,127.00121307373047,120.54834747314452
2019-10-21,126.0807876586914,122.5320816040039
2019-10-22,123.69908905029297,127.44744110107422
2019-10-23,123.5626220703125,127.6233367919922
2019-10-24,126.78841400146484,126.32365417480469
2019-10-25,129.27703857421875,126.8708953857422
2019-10-28,128.71676635742188,122.68843841552734
2019-10-29,128.54083251953125,124.22264862060548
2019-10-30,128.25823974609375,119.7568130493164
2019-10-31,127.03095245361328,120.21610260009766
2019-11-01,125.82311248779297,124.65262603759766
2019-11-04,123.34242248535156,132.95889282226562
2019-11-05,125.58035278320312,132.76347351074222
2019-11-06,131.14340209960938,130.52565002441406
2019-11-07,133.9969940185547,133.457275390625
2019-11-08,131.5722198486328,131.91326904296878
2019-11-11,132.49142456054688,130.59403991699222
2019-11-12,134.25413513183594,133.02731323242188
2019-11-13,132.6021728515625,130.45722961425778
2019-11-14,132.4302215576172,129.35299682617188
2019-11-15,132.32737731933594,131.21943664550778
2019-11-18,131.449951171875,130.1640625
2019-11-19,131.9271240234375,126.66567993164062
2019-11-20,131.32687377929688,127.49630737304688
2019-11-21,129.80308532714844,127.76014709472656
2019-11-22,129.4040985107422,126.6070327758789
2019-11-25,130.02886962890625,128.09237670898438
2019-11-26,130.40316772460938,124.76988220214844
2019-11-27,130.3408660888672,127.21289825439452
2019-11-29,129.53993225097656,124.92623901367188
2019-12-02,129.0852813720703,123.8904037475586
2019-12-03,128.2303009033203,120.67538452148438
2019-12-04,127.55276489257812,127.53538513183594
2019-12-05,124.70330047607422,125.3855209350586
2019-12-06,127.10462951660156,130.84812927246094
2019-12-09,129.52865600585938,130.15431213378906
2019-12-10,131.1330108642578,131.48329162597656
2019-12-11,131.7547607421875,133.08590698242188
2019-12-12,132.7467803955078,136.36933898925778
2019-12-13,134.44570922851562,136.79931640625
2019-12-16,137.50584411621094,140.10226440429688
2019-12-17,138.8611297607422,140.7472381591797
2019-12-18,140.3246612548828,142.5452880859375
2019-12-19,141.7827911376953,143.85475158691406
2019-12-20,143.09043884277344,144.2358856201172
2019-12-23,144.1725616455078,147.48995971679688
2019-12-24,145.80694580078125,148.3401336669922
2019-12-26,147.61683654785156,148.61375427246094
2019-12-27,149.03106689453125,148.32058715820312
2019-12-30,149.98654174804688,147.8599853515625
2019-12-31,150.33680725097656,148.34999084472656
2020-01-02,149.95046997070312,149.30064392089844
2020-01-03,150.0218505859375,150.29049682617188
2020-01-06,150.9682159423828,154.9555206298828
2020-01-07,152.20753479003906,153.81866455078125
2020-01-08,153.81727600097656,149.04583740234375
2020-01-09,154.86239624023438,149.19284057617188
2020-01-10,154.3528289794922,146.41929626464844
2020-01-13,153.00083923339844,143.85157775878906
2020-01-14,151.5992431640625,143.85157775878906
2020-01-15,150.2458953857422,142.4990997314453
2020-01-16,149.1617889404297,144.05740356445312
2020-01-17,148.06985473632812,145.82147216796875
2020-01-21,148.59776306152344,144.41021728515625
2020-01-22,149.0827178955078,141.74447631835938
2020-01-23,147.96664428710938,137.62825012207028
2020-01-24,146.21241760253906,139.19633483886722
2020-01-27,143.74392700195312,132.68879699707028
2020-01-28,141.93885803222656,138.15750122070312
2020-01-29,138.04241943359375,136.14839172363278
2020-01-30,138.3066864013672,134.78611755371094
2020-01-31,139.5165252685547,132.30659484863278
2020-02-03,137.8288116455078,129.92507934570312
2020-02-04,134.52288818359375,133.18864440917972
2020-02-05,133.84597778320312,139.3531494140625
2020-02-06,135.91810607910156,137.63807678222656
2020-02-07,139.36305236816406,135.07034301757812
2020-02-10,139.6564178466797,134.02168273925778
