Date,predicted_value,actual_value
2019-01-09,94.4513931274414,102.32981872558594
2019-01-10,97.38118743896484,98.66983795166016
2019-01-11,99.02822875976562,105.48118591308594
2019-01-14,97.87409973144531,104.19470977783205
2019-01-15,99.88707733154297,104.13487243652344
2019-01-16,102.649658203125,104.2645263671875
2019-01-17,101.87088775634766,107.26629638671876
2019-01-18,101.79830932617188,109.879150390625
2019-01-22,103.29956817626953,104.76315307617188
2019-01-23,105.91976165771484,103.91547393798828
2019-01-24,105.2533187866211,105.7005844116211
2019-01-25,102.68788146972656,108.07408905029295
2019-01-28,102.21770477294922,108.15386962890624
2019-01-29,104.84124755859375,107.95442199707031
2019-01-30,105.45438385009766,110.04867553710938
2019-01-31,105.38732147216797,108.81207275390624
2019-02-01,106.15345764160156,108.4630355834961
2019-02-04,106.75788116455078,108.61262512207031
2019-02-05,106.48182678222656,111.50469970703124
2019-02-06,106.45407104492188,111.96344757080078
2019-02-07,107.91533660888672,110.8963623046875
2019-02-08,109.02891540527344,110.58721160888672
2019-02-11,108.59970092773438,112.4720458984375
2019-02-12,108.01114654541016,114.01781463623048
2019-02-13,109.18120574951172,112.22274017333984
2019-02-14,111.06047821044922,112.08312225341795
2019-02-15,111.38727569580078,112.59172821044922
2019-02-19,110.27201080322266,112.41221618652344
2019-02-20,110.76882934570312,113.74855041503906
2019-02-21,110.96236419677734,114.78571319580078
2019-02-22,111.22032165527344,117.29883575439452
2019-02-25,111.6151123046875,115.50374603271484
2019-02-26,113.28369903564453,115.4040298461914
2019-02-27,114.51183319091797,116.03050994873048
2019-02-28,114.48136901855469,114.56404113769531
2019-03-01,114.09567260742188,114.84336853027344
2019-03-04,113.71249389648438,111.83062744140624
2019-03-05,114.03775024414062,110.96271514892578
2019-03-06,112.989501953125,109.83543395996094
2019-03-07,111.14966583251953,109.99505615234376
2019-03-08,109.6788101196289,110.01499938964844
2019-03-11,108.59931182861328,111.72088623046876
2019-03-12,107.60091400146484,111.7607879638672
2019-03-13,109.05696868896484,112.84818267822266
2019-03-14,110.3510513305664,112.44913482666016
2019-03-15,110.97852325439453,110.24445343017578
2019-03-18,110.91905212402344,111.18218994140624
2019-03-19,110.18901062011719,109.80551147460938
2019-03-20,109.66558837890625,106.8326644897461
2019-03-21,109.47201538085938,108.42881774902344
2019-03-22,108.09333801269531,106.95238494873048
2019-03-25,106.78119659423828,108.92761993408205
2019-03-26,105.59314727783203,109.83543395996094
2019-03-27,105.62858581542969,110.62353515625
2019-03-28,107.46829223632812,126.95419311523438
2019-03-29,108.61288452148438,121.6569595336914
2019-04-01,115.19852447509766,124.72955322265624
2019-04-02,119.0818862915039,123.90154266357422
2019-04-03,119.64973449707031,124.18087768554688
2019-04-04,120.56904602050781,128.18124389648438
2019-04-05,121.92906188964844,126.95419311523438
2019-04-08,122.35111236572266,127.09386444091795
2019-04-09,123.26860046386719,126.29578399658205
2019-04-10,123.76738739013672,127.02404022216795
2019-04-11,124.051025390625,126.60504150390624
2019-04-12,124.3145751953125,128.83966064453122
2019-04-15,124.27236938476562,128.43063354492188
2019-04-16,124.49214935302734,129.63774108886722
2019-04-17,124.85521697998047,132.01200866699222
2019-04-18,125.1703109741211,131.88232421875
2019-04-22,125.82101440429688,130.61537170410156
2019-04-23,126.4304428100586,131.8125
2019-04-24,126.82095336914062,132.39109802246094
2019-04-25,126.95653533935547,129.71754455566406
2019-04-26,127.12705993652344,130.70516967773438
2019-04-29,127.00677490234375,130.32608032226562
2019-04-30,126.60930633544922,128.6800537109375
2019-05-01,126.4484634399414,128.01165771484378
2019-05-02,126.2752685546875,127.54277801513672
2019-05-03,125.87884521484375,126.8743896484375
2019-05-06,125.54551696777344,123.68209075927734
2019-05-07,125.31815338134766,121.52726745605469
2019-05-08,124.21156311035156,121.148193359375
2019-05-09,122.55815124511719,120.3600845336914
2019-05-10,121.118408203125,119.10311126708984
2019-05-13,119.59393310546875,112.22966766357422
2019-05-14,118.080322265625,112.09999084472656
2019-05-15,114.91425323486328,110.66343688964844
2019-05-16,111.96198272705078,110.13471221923828
2019-05-17,110.07655334472656,108.44876098632812
2019-05-20,109.25833129882812,105.80514526367188
2019-05-21,107.63070678710938,108.29803466796876
2019-05-22,105.5087890625,109.34588623046876
2019-05-23,105.33271026611328,107.07054901123048
2019-05-24,106.70304107666016,106.74121856689452
2019-05-28,105.66124725341797,105.6833953857422
2019-05-29,105.0732650756836,99.0469970703125
2019-05-30,104.91085815429688,84.31717681884766
2019-05-31,101.85269927978516,85.0157470703125
2019-06-03,91.71443176269531,87.54058074951172
2019-06-04,82.85681915283203,90.86376190185548
2019-06-05,84.92632293701172,89.07742309570312
2019-06-06,90.08544921875,87.70024871826172
2019-06-07,90.141357421875,88.18924713134766
2019-06-10,87.73187255859375,89.58638763427734
2019-06-11,86.87074279785156,88.51856994628906
2019-06-12,88.03468322753906,87.1214370727539
2019-06-13,89.17723846435547,89.58638763427734
2019-06-14,87.5727310180664,87.86990356445312
2019-06-17,87.66143798828125,88.13934326171875
2019-06-18,87.79830932617188,89.45664978027344
2019-06-19,87.39482879638672,87.69026947021484
2019-06-20,88.94698333740234,90.24503326416016
2019-06-21,89.07595825195312,93.06925201416016
2019-06-24,88.950439453125,92.44053649902344
2019-06-25,90.20265197753906,91.103271484375
2019-06-26,91.17195892333984,93.3686294555664
2019-06-27,90.7878189086914,93.08920288085938
2019-06-28,91.59555053710938,94.44642639160156
2019-07-01,92.66691589355469,95.06514739990234
2019-07-02,93.22676086425781,93.52831268310548
2019-07-03,94.28363037109375,93.46843719482422
2019-07-05,93.34202575683594,92.63014221191406
2019-07-08,92.39269256591797,91.71202087402344
2019-07-09,92.52986907958984,89.88577270507812
2019-07-10,91.83905029296875,87.29109191894531
2019-07-11,89.9844970703125,88.05950927734375
2019-07-12,88.677734375,89.00757598876953
2019-07-15,87.382568359375,90.29493713378906
2019-07-16,88.24578094482422,92.31079864501952
2019-07-17,89.38288116455078,89.38678741455078
2019-07-18,90.57891845703125,87.69026947021484
2019-07-19,89.24163055419922,88.06948852539062
2019-07-22,87.55702209472656,86.50270080566406
2019-07-23,88.18775939941406,87.8798828125
2019-07-24,87.84873962402344,89.02753448486328
2019-07-25,87.22096252441406,89.19718170166016
2019-07-26,88.0851821899414,89.12732696533203
2019-07-29,88.67826080322266,88.89779663085938
2019-07-30,87.84854888916016,88.89779663085938
2019-07-31,87.38758850097656,88.73812103271484
2019-08-01,87.8932876586914,82.63064575195312
2019-08-02,87.95484161376953,80.33534240722656
2019-08-05,84.62427520751953,76.44332122802734
2019-08-06,81.20809173583984,77.70073699951172
2019-08-07,77.23939514160156,77.70073699951172
2019-08-08,76.08984375,78.41927337646484
2019-08-09,76.79568481445312,74.50729370117188
2019-08-12,78.6649398803711,71.95252227783203
2019-08-13,76.541015625,74.51726531982422
2019-08-14,72.29623413085938,69.21812438964844
2019-08-15,72.15594482421875,69.04848480224611
2019-08-16,71.09256744384766,70.57534790039062
2019-08-19,68.42568969726562,71.81280517578125
2019-08-20,69.25343322753906,71.69304656982422
2019-08-21,72.61233520507812,71.8427505493164
2019-08-22,71.26513671875,72.59121704101562
2019-08-23,70.2051773071289,68.86884307861328
2019-08-26,71.11833190917969,70.33584594726561
2019-08-27,69.56388854980469,69.66720581054689
2019-08-28,68.45377349853516,71.4236068725586
2019-08-29,69.59317016601562,75.88484191894531
2019-08-30,70.5534439086914,75.68515014648438
2019-09-03,74.06886291503906,74.18741607666016
2019-09-04,76.79132080078125,80.95714569091797
2019-09-05,73.6914291381836,84.43186950683594
2019-09-06,75.57023620605469,85.26061248779297
2019-09-09,82.0179443359375,89.05486297607422
2019-09-10,83.94373321533203,90.4028091430664
2019-09-11,85.2170181274414,90.26301574707031
2019-09-12,88.20899963378906,90.25303649902344
2019-09-13,88.95549774169922,90.4727020263672
2019-09-16,88.15693664550781,90.4826889038086
2019-09-17,89.74384307861328,88.31597137451172
2019-09-18,90.30562591552734,88.8851089477539
2019-09-19,87.62440490722656,86.60855865478516
2019-09-20,86.86343383789062,85.97952270507812
2019-09-23,87.1724853515625,86.86817932128906
2019-09-24,86.65522003173828,85.62007141113281
2019-09-25,85.67321014404297,87.1277847290039
2019-09-26,85.21918487548828,86.64849853515625
2019-09-27,85.58499908447266,87.58708190917969
2019-09-30,86.13861846923828,88.09630584716797
2019-10-01,86.86746978759766,85.53020477294922
2019-10-02,87.37582397460938,82.77438354492188
2019-10-03,86.38699340820312,83.742919921875
2019-10-04,83.23967742919922,84.35199737548828
2019-10-07,82.12781524658203,83.5831527709961
2019-10-08,83.3494873046875,80.68754577636719
2019-10-09,83.59727478027344,82.63459777832031
2019-10-10,80.98013305664062,83.67302703857422
2019-10-11,80.76664733886719,87.58708190917969
2019-10-14,82.71311950683594,86.80826568603516
2019-10-15,85.65176391601562,87.42732238769531
2019-10-16,85.79385375976562,87.5171890258789
2019-10-17,86.08259582519531,87.24759674072266
2019-10-18,86.89878845214844,87.25757598876953
2019-10-21,87.05387115478516,89.21461486816406
2019-10-22,86.1705551147461,92.25
2019-10-23,87.68814086914062,91.61096954345705
2019-10-24,90.26020050048828,90.70235443115234
2019-10-25,91.17988586425781,92.62943267822266
2019-10-28,90.38825225830078,89.53412628173828
2019-10-29,90.16120147705078,88.28601837158203
2019-10-30,90.60992431640625,88.24607849121094
2019-10-31,89.24685668945312,87.02793884277344
2019-11-01,87.5349349975586,89.9534912109375
2019-11-04,86.68234252929688,93.2385025024414
2019-11-05,88.32855224609375,94.80612182617188
2019-11-06,91.67060852050781,93.05877685546876
2019-11-07,93.82902526855469,97.51202392578124
2019-11-08,93.03067779541016,97.81156158447266
2019-11-11,95.57308959960938,96.57344818115234
2019-11-12,97.52552795410156,96.7332000732422
2019-11-13,96.64825439453125,96.58343505859376
2019-11-14,96.30851745605469,97.69174194335938
2019-11-15,95.7905044555664,99.76859283447266
2019-11-18,96.01947784423828,99.65876007080078
2019-11-19,97.8099594116211,98.05119323730469
2019-11-20,98.34239196777344,97.66178894042969
2019-11-21,97.92285919189453,97.01277923583984
2019-11-22,96.88701629638672,99.6687469482422
2019-11-25,96.63887786865234,100.42759704589844
2019-11-26,97.68496704101562,99.93566131591795
2019-11-27,99.18186950683594,97.338623046875
2019-11-29,99.88813018798828,96.84918975830078
2019-12-02,98.67501831054688,96.61945343017578
2019-12-03,96.5191879272461,93.96249389648438
2019-12-04,96.07305145263672,97.23873901367188
2019-12-05,94.11573791503906,100.61488342285156
2019-12-06,94.41976165771484,101.29410552978516
2019-12-09,97.17764282226562,102.15311431884766
2019-12-10,100.49234008789062,101.2441635131836
2019-12-11,101.01527404785156,102.3828582763672
2019-12-12,100.57678985595703,105.00984954833984
2019-12-13,100.69780731201172,104.29067993164062
2019-12-16,102.33271026611328,104.3805694580078
2019-12-17,103.820068359375,105.24958038330078
2019-12-18,104.03221130371094,106.7878189086914
2019-12-19,103.67096710205078,104.54039001464844
2019-12-20,104.39321899414062,105.1097412109375
2019-12-23,104.69808197021484,104.78011322021484
2019-12-24,104.08148193359375,104.55037689208984
2019-12-26,103.5730972290039,104.78011322021484
2019-12-27,103.50414276123047,103.93109130859376
2019-12-30,103.39425659179688,103.8911361694336
2019-12-31,103.22119140625,105.0298309326172
2020-01-02,102.72152709960938,105.22959899902344
2020-01-03,103.08631896972656,103.17195129394531
2020-01-06,103.92901611328125,105.5192642211914
2020-01-07,102.64056396484375,105.52925872802734
2020-01-08,101.97888946533203,106.1085968017578
2020-01-09,102.89550018310547,103.18194580078124
2020-01-10,104.17096710205078,100.36516571044922
2020-01-13,103.4582290649414,100.13542938232422
2020-01-14,101.1871337890625,99.78582763671876
2020-01-15,99.36080932617188,98.6271514892578
2020-01-16,99.04478454589844,99.2764129638672
2020-01-17,98.15296173095703,100.83462524414062
2020-01-21,98.09190368652344,98.65711975097656
2020-01-22,98.78681945800781,97.96791076660156
2020-01-23,98.08245849609375,96.77926635742188
2020-01-24,96.88567352294922,94.84148406982422
2020-01-27,95.46052551269531,91.31552124023438
2020-01-28,94.64031982421875,90.09690856933594
2020-01-29,91.5548324584961,89.8072509765625
2020-01-30,90.12991333007812,91.29554748535156
2020-01-31,89.94137573242188,87.07037353515625
2020-02-03,88.95465850830078,86.32123565673828
2020-02-04,87.71715545654297,87.05039978027344
2020-02-05,86.87749481201172,89.89714050292969
2020-02-06,87.16886138916016,88.7784194946289
2020-02-07,88.88211822509766,86.3511962890625
2020-02-10,88.40900421142578,85.2724380493164
2020-02-11,85.49600982666016,86.06153869628906
2020-02-12,84.02832794189453,89.78726959228516
2020-02-13,84.93651580810547,89.17796325683594
2020-02-14,87.53639221191406,89.26786804199219
2020-02-18,87.90802001953125,86.25131225585938
2020-02-19,87.05370330810547,86.03156280517578
2020-02-20,85.73963928222656,86.78070831298828
2020-02-21,85.19676208496094,84.57323455810547
2020-02-24,85.3843002319336,81.13716888427734
2020-02-25,84.46149444580078,76.8720474243164
2020-02-26,79.90670776367188,73.95538330078125
2020-02-27,76.58781433105469,72.97650146484375
2020-02-28,74.21731567382812,74.02530670166016
2020-03-02,71.23028564453125,74.50475311279297
2020-03-03,70.01021575927734,71.84779357910156
2020-03-04,72.19193267822266,73.7056655883789
2020-03-05,71.94654846191406,69.76017761230469
2020-03-06,70.1691665649414,69.10093688964844
2020-03-09,67.79685974121094,61.42971420288086
2020-03-10,65.18218231201172,63.51732635498047
2020-03-11,59.13752746582031,56.56528091430664
2020-03-12,59.428627014160156,44.19942855834961
2020-03-13,60.38670349121094,50.28246688842773
2020-03-16,51.862083435058594,40.70343017578125
2020-03-17,47.600521087646484,37.38722229003906
2020-03-18,45.83496856689453,33.21200180053711
2020-03-19,42.723846435546875,33.900001525878906
2020-03-20,38.005043029785156,31.56999969482422
2020-03-23,35.801513671875,29.04999923706055
2020-03-24,34.33620071411133,35.52000045776367
2020-03-25,31.941852569580078,37.459999084472656
2020-03-26,31.257925033569336,39.02999877929688
2020-03-27,34.5804443359375,38.0
2020-03-30,38.9322624206543,38.22000122070313
2020-03-31,39.37282943725586,37.63999938964844
2020-04-01,38.48918533325195,32.630001068115234
2020-04-02,38.479515075683594,31.8700008392334
2020-04-03,37.1937255859375,30.989999771118164
2020-04-06,35.92980194091797,39.709999084472656
2020-04-07,34.14324188232422,46.72999954223633
2020-04-08,35.5775032043457,47.88999938964844
2020-04-09,40.46117401123047,49.5099983215332
2020-04-13,47.68614959716797,46.06000137329102
2020-04-14,51.491878509521484,47.959999084472656
2020-04-15,48.70937728881836,42.33000183105469
2020-04-16,46.31576156616211,40.040000915527344
2020-04-17,43.54972839355469,44.88000106811523
2020-04-20,41.5876350402832,40.88000106811523
2020-04-21,42.9593391418457,39.33000183105469
2020-04-22,44.044105529785156,39.18999862670898
2020-04-23,41.84716033935547,39.70000076293945
2020-04-24,40.7486457824707,41.36000061035156
2020-04-27,41.81631851196289,47.63999938964844
2020-04-28,42.182498931884766,50.61999893188477
2020-04-29,43.86539077758789,53.95000076293945
2020-04-30,48.93694305419922,49.22999954223633
2020-05-01,54.12830352783203,44.66999816894531
2020-05-04,51.841217041015625,44.43000030517578
2020-05-05,46.351566314697266,44.27000045776367
2020-05-06,44.25567626953125,42.5
2020-05-07,45.28701400756836,42.93999862670898
2020-05-08,44.69499969482422,46.02000045776367
2020-05-11,43.9988899230957,43.52999877929688
2020-05-12,45.11400604248047,42.150001525878906
2020-05-13,44.890159606933594,39.52000045776367
2020-05-14,43.04020690917969,41.22999954223633
2020-05-15,41.03211975097656,40.209999084472656
2020-05-18,40.168617248535156,44.47999954223633
2020-05-19,40.47090148925781,41.650001525878906
2020-05-20,43.98033142089844,41.9900016784668
2020-05-21,44.82948303222656,44.310001373291016
2020-05-22,43.660865783691406,44.150001525878906
2020-05-26,43.035499572753906,49.83000183105469
2020-05-27,44.05414581298828,53.849998474121094
2020-05-28,46.72056579589844,49.56000137329102
2020-05-29,51.513710021972656,45.47000122070313
2020-06-01,51.98305892944336,47.61999893188477
2020-06-02,47.51275634765625,49.61000061035156
2020-06-03,46.48244094848633,55.0099983215332
2020-06-04,49.25983428955078,57.13000106811523
2020-06-05,52.84796905517578,62.75
2020-06-08,54.396060943603516,69.45999908447266
2020-06-09,59.25004959106445,63.58000183105469
2020-06-10,64.71772003173828,59.61000061035156
2020-06-11,62.76887130737305,52.72000122070313
2020-06-12,58.19025802612305,49.61000061035156
2020-06-15,53.994422912597656,50.16999816894531
2020-06-16,52.099788665771484,52.56999969482422
2020-06-17,51.37394332885742,49.59000015258789
2020-06-18,53.08250427246094,49.72000122070313
2020-06-19,52.10877227783203,46.849998474121094
2020-06-22,49.75555419921875,47.5
2020-06-23,48.199649810791016,49.20000076293945
2020-06-24,48.29462432861328,47.599998474121094
2020-06-25,48.33269119262695,46.88000106811523
2020-06-26,47.73279571533203,44.65999984741211
2020-06-29,46.98434829711914,48.66999816894531
2020-06-30,46.552337646484375,48.04999923706055
2020-07-01,47.74529266357422,46.68999862670898
2020-07-02,48.392906188964844,47.459999084472656
2020-07-06,48.23524856567383,46.5
2020-07-07,47.772403717041016,44.61999893188477
2020-07-08,48.11591339111328,45.11000061035156
2020-07-09,46.76078414916992,42.5099983215332
2020-07-10,45.20250701904297,44.36999893188477
2020-07-13,44.254310607910156,45.38999938964844
2020-07-14,44.49965286254883,46.5099983215332
2020-07-15,45.67552185058594,50.77999877929688
2020-07-16,47.22578430175781,51.2599983215332
2020-07-17,49.35885238647461,49.22999954223633
2020-07-20,50.95969009399414,47.34000015258789
2020-07-21,50.481117248535156,49.02000045776367
2020-07-22,48.660240173339844,49.43999862670898
