Date,predicted_value,actual_value
2019-01-09,92.86758422851562,102.32981872558594
2019-01-10,96.33732604980469,98.66983795166016
2019-01-11,98.50967407226562,105.48118591308594
2019-01-14,96.62104797363281,104.19470977783205
2019-01-15,100.17910766601562,104.13487243652344
2019-01-16,100.48298645019531,104.2645263671875
2019-01-17,100.34214782714844,107.26629638671876
2019-01-18,100.51663208007812,109.879150390625
2019-01-22,101.97862243652344,104.76315307617188
2019-01-23,105.66825866699219,103.91547393798828
2019-01-24,104.27700805664062,105.7005844116211
2019-01-25,101.61349487304688,108.07408905029295
2019-01-28,101.67279052734375,108.15386962890624
2019-01-29,104.53817749023438,107.95442199707031
2019-01-30,105.04618835449219,110.04867553710938
2019-01-31,105.16363525390625,108.81207275390624
2019-02-01,105.89518737792969,108.4630355834961
2019-02-04,106.07981872558594,108.61262512207031
2019-02-05,105.99148559570312,111.50469970703124
2019-02-06,105.99777221679688,111.96344757080078
2019-02-07,106.63951110839844,110.8963623046875
2019-02-08,107.92630004882812,110.58721160888672
2019-02-11,107.02859497070312,112.4720458984375
2019-02-12,106.7677001953125,114.01781463623048
2019-02-13,108.542724609375,112.22274017333984
2019-02-14,109.50091552734375,112.08312225341795
2019-02-15,109.53662109375,112.59172821044922
2019-02-19,108.879150390625,112.41221618652344
2019-02-20,109.39076232910156,113.74855041503906
2019-02-21,109.31405639648438,114.78571319580078
2019-02-22,109.62161254882812,117.29883575439452
2019-02-25,110.07609558105469,115.50374603271484
2019-02-26,111.99897766113281,115.4040298461914
2019-02-27,113.1302490234375,116.03050994873048
2019-02-28,112.37705993652344,114.56404113769531
2019-03-01,111.96965026855469,114.84336853027344
2019-03-04,111.53897094726562,111.83062744140624
2019-03-05,112.02284240722656,110.96271514892578
2019-03-06,110.37013244628906,109.83543395996094
2019-03-07,109.08200073242188,109.99505615234376
2019-03-08,107.60516357421875,110.01499938964844
2019-03-11,106.77798461914062,111.72088623046876
2019-03-12,106.59963989257812,111.7607879638672
2019-03-13,108.29954528808594,112.84818267822266
2019-03-14,109.11100769042969,112.44913482666016
2019-03-15,109.9132080078125,110.24445343017578
2019-03-18,109.93731689453125,111.18218994140624
2019-03-19,109.26119995117188,109.80551147460938
2019-03-20,108.7230224609375,106.8326644897461
2019-03-21,107.70487976074219,108.42881774902344
2019-03-22,106.35813903808594,106.95238494873048
2019-03-25,106.02166748046875,108.92761993408205
2019-03-26,105.61370849609375,109.83543395996094
2019-03-27,105.90975952148438,110.62353515625
2019-03-28,106.40060424804688,126.95419311523438
2019-03-29,106.69400024414062,121.6569595336914
2019-04-01,119.86891174316406,124.72955322265624
2019-04-02,120.75384521484375,123.90154266357422
2019-04-03,120.900390625,124.18087768554688
2019-04-04,120.88037109375,128.18124389648438
2019-04-05,121.23100280761719,126.95419311523438
2019-04-08,123.2247314453125,127.09386444091795
2019-04-09,124.10531616210938,126.29578399658205
2019-04-10,123.70358276367188,127.02404022216795
2019-04-11,123.84335327148438,126.60504150390624
2019-04-12,123.63929748535156,128.83966064453122
2019-04-15,123.47291564941406,128.43063354492188
2019-04-16,123.95918273925781,129.63774108886722
2019-04-17,124.35603332519531,132.01200866699222
2019-04-18,125.48594665527344,131.88232421875
2019-04-22,126.33528137207031,130.61537170410156
2019-04-23,127.42597961425781,131.8125
2019-04-24,126.68916320800781,132.39109802246094
2019-04-25,126.44313049316406,129.71754455566406
2019-04-26,126.59928894042969,130.70516967773438
2019-04-29,126.252685546875,130.32608032226562
2019-04-30,125.78939819335938,128.6800537109375
2019-05-01,126.05307006835938,128.01165771484378
2019-05-02,125.56221008300781,127.54277801513672
2019-05-03,124.98223876953125,126.8743896484375
2019-05-06,124.70686340332031,123.68209075927734
2019-05-07,123.99150085449219,121.52726745605469
2019-05-08,121.98069763183594,121.148193359375
2019-05-09,119.35809326171875,120.3600845336914
2019-05-10,117.99244689941406,119.10311126708984
2019-05-13,116.77366638183594,112.22966766357422
2019-05-14,116.14862060546875,112.09999084472656
2019-05-15,111.234375,110.66343688964844
2019-05-16,109.5001220703125,110.13471221923828
2019-05-17,108.1787109375,108.44876098632812
2019-05-20,106.83537292480469,105.80514526367188
2019-05-21,106.33195495605469,108.29803466796876
2019-05-22,105.17642211914062,109.34588623046876
2019-05-23,105.17518615722656,107.07054901123048
2019-05-24,106.10977172851562,106.74121856689452
2019-05-28,105.30313110351562,105.6833953857422
2019-05-29,105.00984191894531,99.0469970703125
2019-05-30,103.8218994140625,84.31717681884766
2019-05-31,99.58805847167969,85.0157470703125
2019-06-03,88.80378723144531,87.54058074951172
2019-06-04,84.63864135742188,90.86376190185548
2019-06-05,85.22038269042969,89.07742309570312
2019-06-06,87.37265014648438,87.70024871826172
2019-06-07,87.9454345703125,88.18924713134766
2019-06-10,87.28614807128906,89.58638763427734
2019-06-11,87.05821228027344,88.51856994628906
2019-06-12,87.67961120605469,87.1214370727539
2019-06-13,87.992919921875,89.58638763427734
2019-06-14,87.02656555175781,87.86990356445312
2019-06-17,87.36842346191406,88.13934326171875
2019-06-18,87.15037536621094,89.45664978027344
2019-06-19,87.14186096191406,87.69026947021484
2019-06-20,87.99592590332031,90.24503326416016
2019-06-21,87.53466796875,93.06925201416016
2019-06-24,88.00166320800781,92.44053649902344
2019-06-25,89.68904113769531,91.103271484375
2019-06-26,90.39671325683594,93.3686294555664
2019-06-27,90.13777160644531,93.08920288085938
2019-06-28,90.59295654296875,94.44642639160156
2019-07-01,91.14263916015625,95.06514739990234
2019-07-02,91.51345825195312,93.52831268310548
2019-07-03,92.48226928710938,93.46843719482422
